cod_matricula,max_fecha_plano,max_fecha_sap,id_zre,cod_naturaleza_juridica,naturaleza_juridica,anio,mes,id_usuario
538,2024-12-31,2023-10-06,001,0125,COMPRAVENTA,2024,12,101
674,2025-03-31,2011-04-13,001,0125,COMPRAVENTA,2025,3,101
688,2024-04-30,2012-09-11,001,0125,COMPRAVENTA,2024,4,101
2091,2025-01-31,2010-03-25,001,0125,COMPRAVENTA,2025,1,101
3240,2024-11-30,2023-03-24,001,0125,COMPRAVENTA,2024,11,101
4999,2024-06-30,2024-06-24,001,0125,COMPRAVENTA,2024,6,101
6955,2024-11-30,2010-03-10,001,0125,COMPRAVENTA,2024,11,101
7802,2024-11-30,2006-06-08,01N,0125,COMPRAVENTA,2024,11,101
8565,2024-04-30,2006-09-11,001,0125,COMPRAVENTA,2024,4,101
9002,2024-07-31,2014-01-29,001,0125,COMPRAVENTA,2024,7,101
10596,2023-12-31,2021-02-03,001,0125,COMPRAVENTA,2023,12,101
11221,2024-07-31,2014-02-26,001,0125,COMPRAVENTA,2024,7,101
11468,2024-05-31,2010-12-10,01N,0125,COMPRAVENTA,2024,5,101
12415,2025-03-31,2006-10-09,001,0125,COMPRAVENTA,2025,3,101
13663,2025-01-31,2007-07-18,001,0125,COMPRAVENTA,2025,1,101
14600,2025-01-31,2025-01-29,01N,0125,COMPRAVENTA,2025,1,101
16449,2023-12-31,2019-04-08,01N,0125,COMPRAVENTA,2023,12,101
16825,2025-02-28,2025-02-14,001,0125,COMPRAVENTA,2025,2,101
17394,2024-11-30,2016-01-15,01N,0125,COMPRAVENTA,2024,11,101
19145,2025-03-31,2013-03-04,01N,0109,ADJUDICACION EN SUCESION,2025,3,101
19436,2024-04-30,2018-06-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,4,101
20514,2023-12-31,2018-12-13,01N,0125,COMPRAVENTA,2023,12,101
20564,2024-04-30,2009-03-13,01N,0109,ADJUDICACION EN SUCESION,2024,4,101
21322,2024-10-31,2020-11-23,001,0125,COMPRAVENTA,2024,10,101
22233,2024-10-31,2023-07-18,01N,0125,COMPRAVENTA,2024,10,101
24012,2025-03-31,2015-02-20,001,0125,COMPRAVENTA,2025,3,101
24828,2024-06-30,2024-06-18,001,0125,COMPRAVENTA,2024,6,101
25172,2023-11-30,2014-10-22,001,0125,COMPRAVENTA,2023,11,101
25996,2024-10-31,2024-10-10,01N,0125,COMPRAVENTA,2024,10,101
26755,2024-09-30,2014-02-18,001,0125,COMPRAVENTA,2024,9,101
27028,2024-02-29,2021-06-02,01N,0125,COMPRAVENTA,2024,2,101
27630,2025-03-31,2022-05-12,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,101
28172,2023-11-30,2018-08-21,001,0125,COMPRAVENTA,2023,11,101
28903,2024-11-30,2024-05-07,001,0125,COMPRAVENTA,2024,11,101
29567,2025-03-31,2015-11-05,001,0125,COMPRAVENTA,2025,3,101
30179,2024-06-30,2024-01-02,01N,0125,COMPRAVENTA,2024,6,101
31347,2024-06-30,2007-12-07,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,6,101
31653,2024-05-31,2012-01-30,001,0125,COMPRAVENTA,2024,5,101
31830,2024-07-31,2015-08-20,001,0125,COMPRAVENTA,2024,7,101
32913,2023-11-30,2016-04-14,01N,0125,COMPRAVENTA,2023,11,101
33898,2025-03-31,2023-06-13,01N,0109,ADJUDICACION EN SUCESION,2025,3,101
34307,2024-04-30,2003-11-18,001,0125,COMPRAVENTA,2024,4,101
34528,2024-03-31,2008-11-18,01N,0125,COMPRAVENTA,2024,3,101
36002,2024-09-30,2011-05-09,001,0125,COMPRAVENTA,2024,9,101
37376,2024-03-31,2024-03-08,01N,0125,COMPRAVENTA,2024,3,101
38378,2024-10-31,2009-01-21,001,0125,COMPRAVENTA,2024,10,101
38916,2024-06-30,2004-05-11,01N,0125,COMPRAVENTA,2024,6,101
40691,2024-09-30,2014-02-14,01N,0125,COMPRAVENTA,2024,9,101
41114,2024-09-30,2017-09-26,01N,0125,COMPRAVENTA,2024,9,101
42221,2024-10-31,2024-01-22,001,0125,COMPRAVENTA,2024,10,101
43091,2024-08-31,2006-02-15,001,0125,COMPRAVENTA,2024,8,101
44208,2024-08-31,2023-11-01,01N,0125,COMPRAVENTA,2024,8,101
45527,2024-06-30,2019-10-28,001,0125,COMPRAVENTA,2024,6,101
46768,2024-09-30,2012-09-03,001,0125,COMPRAVENTA,2024,9,101
47150,2024-08-31,2018-07-18,01N,0125,COMPRAVENTA,2024,8,101
47935,2024-05-31,2013-07-31,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,101
48324,2024-06-30,2022-05-31,001,0125,COMPRAVENTA,2024,6,101
49526,2025-01-31,2009-05-08,001,0125,COMPRAVENTA,2025,1,101
49632,2025-01-31,2007-07-19,001,0109,ADJUDICACION EN SUCESION,2025,1,101
49996,2024-11-30,2015-08-19,01N,0125,COMPRAVENTA,2024,11,101
50644,2024-09-30,2018-12-17,01N,0125,COMPRAVENTA,2024,9,101
51052,2024-09-30,2011-11-28,001,0125,COMPRAVENTA,2024,9,101
52176,2024-08-31,2014-06-24,001,0125,COMPRAVENTA,2024,8,101
52238,2024-07-31,2019-08-05,001,0125,COMPRAVENTA,2024,7,101
52712,2024-06-30,2016-06-07,01N,0125,COMPRAVENTA,2024,6,101
54723,2024-07-31,2018-11-14,01N,0125,COMPRAVENTA,2024,7,101
55668,2024-07-31,2024-07-22,001,0125,COMPRAVENTA,2024,7,101
57436,2024-05-31,2018-10-22,01N,0125,COMPRAVENTA,2024,5,101
58601,2025-03-31,2013-11-27,001,0125,COMPRAVENTA,2025,3,101
59597,2024-09-30,2012-06-20,001,0109,ADJUDICACION EN SUCESION,2024,9,101
60137,2025-01-31,2011-11-28,001,0125,COMPRAVENTA,2025,1,101
61185,2024-12-31,2018-02-02,01N,0125,COMPRAVENTA,2024,12,101
62007,2024-08-31,2011-11-01,001,0125,COMPRAVENTA,2024,8,101
62171,2023-12-31,2023-05-09,001,0125,COMPRAVENTA,2023,12,101
62919,2023-12-31,2016-12-01,001,0125,COMPRAVENTA,2023,12,101
63193,2024-01-31,2018-01-04,01N,0125,COMPRAVENTA,2024,1,101
63892,2024-12-31,2022-12-20,01N,0125,COMPRAVENTA,2024,12,101
64875,2024-09-30,2012-03-30,001,0125,COMPRAVENTA,2024,9,101
65053,2024-11-30,2023-03-02,001,0125,COMPRAVENTA,2024,11,101
65400,2025-01-31,2011-04-25,01N,0125,COMPRAVENTA,2025,1,101
65956,2025-03-31,2006-02-21,001,0125,COMPRAVENTA,2025,3,101
66948,2024-12-31,2013-04-26,01N,0125,COMPRAVENTA,2024,12,101
67562,2025-03-31,2024-05-10,001,0138,DONACION,2025,3,101
68375,2024-11-30,2012-08-09,001,0125,COMPRAVENTA,2024,11,101
69374,2024-05-31,2014-10-08,001,0125,COMPRAVENTA,2024,5,101
69772,2024-09-30,2021-04-27,001,0125,COMPRAVENTA,2024,9,101
70172,2024-11-30,2017-02-13,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,11,101
70337,2025-03-31,2025-03-27,001,0109,ADJUDICACION EN SUCESION,2025,3,101
71661,2024-09-30,2008-02-14,01N,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,9,101
72379,2023-11-30,2011-11-15,001,0125,COMPRAVENTA,2023,11,101
72383,2024-09-30,2012-03-30,001,0125,COMPRAVENTA,2024,9,101
72426,2025-03-31,2013-11-14,01N,0125,COMPRAVENTA,2025,3,101
72534,2025-03-31,2017-01-23,01N,0169,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA NO FAMILIAR,2025,3,101
73120,2024-09-30,2008-05-14,001,0125,COMPRAVENTA,2024,9,101
73542,2024-06-30,2024-02-20,001,0125,COMPRAVENTA,2024,6,101
74980,2024-09-30,2022-03-17,001,0125,COMPRAVENTA,2024,9,101
77757,2025-03-31,2014-06-18,01N,0125,COMPRAVENTA,2025,3,101
79180,2025-03-31,2013-04-05,001,0125,COMPRAVENTA,2025,3,101
79464,2024-12-31,2018-03-07,001,0125,COMPRAVENTA,2024,12,101
80818,2023-11-30,2004-02-23,01N,0125,COMPRAVENTA,2023,11,101
82283,2024-12-31,2022-05-17,001,0125,COMPRAVENTA,2024,12,101
83541,2024-07-31,2022-12-01,01N,0124,CESION OBLIGATORIA DE ZONAS CON DESTINO A USO PUBLICO,2024,7,101
84511,2024-11-30,2024-11-22,001,0125,COMPRAVENTA,2024,11,101
85489,2024-10-31,2024-10-02,001,0125,COMPRAVENTA,2024,10,101
86578,2024-09-30,2017-10-02,01N,0109,ADJUDICACION EN SUCESION,2024,9,101
87327,2024-11-30,2016-12-27,01N,0125,COMPRAVENTA,2024,11,101
87796,2024-09-30,2024-09-23,001,0125,COMPRAVENTA,2024,9,101
88771,2024-09-30,2010-09-08,01N,0109,ADJUDICACION EN SUCESION,2024,9,101
89298,2025-03-31,2008-06-09,01N,0125,COMPRAVENTA,2025,3,101
90254,2024-11-30,2004-11-18,01N,0138,DONACION,2024,11,101
90538,2024-05-31,2017-11-09,01N,0125,COMPRAVENTA,2024,5,101
90989,2024-09-30,2012-05-16,001,0125,COMPRAVENTA,2024,9,101
91457,2025-01-31,2021-05-10,001,0125,COMPRAVENTA,2025,1,101
92433,2025-01-31,2024-11-26,01N,0109,ADJUDICACION EN SUCESION,2025,1,101
93287,2024-10-31,2017-12-22,001,0144,PERMUTA,2024,10,101
94793,2023-12-31,2023-08-28,001,0125,COMPRAVENTA,2023,12,101
95815,2024-12-31,2021-05-25,001,0125,COMPRAVENTA,2024,12,101
97158,2024-06-30,2023-02-23,001,0125,COMPRAVENTA,2024,6,101
97325,2024-06-30,2010-12-28,001,0109,ADJUDICACION EN SUCESION,2024,6,101
97579,2025-01-31,2006-06-05,001,0125,COMPRAVENTA,2025,1,101
98009,2023-11-30,2012-07-09,01N,0125,COMPRAVENTA,2023,11,101
98636,2025-03-31,2025-03-19,001,0125,COMPRAVENTA,2025,3,101
99988,2024-04-30,2019-11-06,01N,0125,COMPRAVENTA,2024,4,101
102710,2024-09-30,2014-03-07,001,0125,COMPRAVENTA,2024,9,101
103147,2025-03-31,2022-02-21,01N,0125,COMPRAVENTA,2025,3,101
104111,2024-11-30,2023-01-25,01N,0125,COMPRAVENTA,2024,11,101
104378,2023-11-30,2018-07-06,001,0125,COMPRAVENTA,2023,11,101
106089,2024-02-29,2017-08-04,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,2,101
106747,2024-06-30,2024-06-28,01N,0125,COMPRAVENTA,2024,6,101
107716,2024-09-30,2010-07-12,01N,0125,COMPRAVENTA,2024,9,101
108079,2025-01-31,2019-12-19,001,0125,COMPRAVENTA,2025,1,101
109502,2024-09-30,2011-10-10,001,0125,COMPRAVENTA,2024,9,101
109586,2025-03-31,2006-09-13,001,0125,COMPRAVENTA,2025,3,101
110859,2024-04-30,2017-02-08,001,0125,COMPRAVENTA,2024,4,101
111310,2024-04-30,2004-03-04,001,0125,COMPRAVENTA,2024,4,101
111535,2023-11-30,2023-11-21,01N,0109,ADJUDICACION EN SUCESION,2023,11,101
112667,2024-11-30,2018-03-20,001,0125,COMPRAVENTA,2024,11,101
112907,2024-11-30,2017-04-04,001,0125,COMPRAVENTA,2024,11,101
113631,2025-03-31,2017-04-03,001,0125,COMPRAVENTA,2025,3,101
114634,2024-07-31,2008-02-15,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,101
115306,2025-01-31,2004-02-02,001,0109,ADJUDICACION EN SUCESION,2025,1,101
116564,2024-09-30,2010-12-22,001,0125,COMPRAVENTA,2024,9,101
116951,2024-04-30,2009-09-21,001,0125,COMPRAVENTA,2024,4,101
118166,2024-09-30,2012-07-26,001,0125,COMPRAVENTA,2024,9,101
118345,2024-09-30,2024-09-16,001,0125,COMPRAVENTA,2024,9,101
119081,2024-09-30,2012-03-13,01N,0125,COMPRAVENTA,2024,9,101
119628,2024-09-30,2013-07-29,001,0125,COMPRAVENTA,2024,9,101
119997,2025-03-31,2005-11-15,001,0125,COMPRAVENTA,2025,3,101
120784,2024-05-31,2018-04-30,001,0125,COMPRAVENTA,2024,5,101
121014,2024-10-31,2023-02-23,001,0125,COMPRAVENTA,2024,10,101
121067,2024-06-30,2011-05-25,001,0125,COMPRAVENTA,2024,6,101
121422,2024-04-30,2023-03-08,001,0125,COMPRAVENTA,2024,4,101
121736,2024-04-30,2004-08-04,01N,0125,COMPRAVENTA,2024,4,101
122083,2025-03-31,2015-11-03,001,0125,COMPRAVENTA,2025,3,101
123494,2024-11-30,2010-07-21,001,0125,COMPRAVENTA,2024,11,101
124165,2024-11-30,2024-11-27,01N,0125,COMPRAVENTA,2024,11,101
124505,2024-10-31,2018-01-11,001,0125,COMPRAVENTA,2024,10,101
125538,2024-11-30,2010-08-02,01N,0109,ADJUDICACION EN SUCESION,2024,11,101
125753,2025-01-31,2024-06-11,01N,0125,COMPRAVENTA,2025,1,101
126225,2025-01-31,2005-10-04,01N,0109,ADJUDICACION EN SUCESION,2025,1,101
127087,2024-07-31,2019-09-25,001,0125,COMPRAVENTA,2024,7,101
128064,2024-07-31,2019-11-07,01N,0125,COMPRAVENTA,2024,7,101
128828,2024-04-30,2024-04-22,001,0109,ADJUDICACION EN SUCESION,2024,4,101
129222,2024-11-30,2022-04-07,001,0125,COMPRAVENTA,2024,11,101
130388,2025-03-31,2010-06-03,001,0138,DONACION,2025,3,101
131641,2025-01-31,2018-05-24,01N,0125,COMPRAVENTA,2025,1,101
132430,2024-11-30,2013-02-13,001,0125,COMPRAVENTA,2024,11,101
133387,2024-09-30,2012-02-23,001,0125,COMPRAVENTA,2024,9,101
134127,2024-08-31,2015-07-02,001,0109,ADJUDICACION EN SUCESION,2024,8,101
134369,2024-10-31,2024-06-13,001,0109,ADJUDICACION EN SUCESION,2024,10,101
135104,2024-09-30,2014-08-12,001,0125,COMPRAVENTA,2024,9,101
135545,2024-06-30,2008-03-27,001,0125,COMPRAVENTA,2024,6,101
136385,2024-09-30,2016-12-06,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,9,101
136731,2024-07-31,2022-06-03,01N,0125,COMPRAVENTA,2024,7,101
136999,2024-06-30,2007-08-03,001,0109,ADJUDICACION EN SUCESION,2024,6,101
137569,2023-12-31,2011-09-20,001,0108,ADJUDICACION EN REMATE,2023,12,101
137729,2025-01-31,2014-10-16,001,0125,COMPRAVENTA,2025,1,101
138591,2024-12-31,2024-12-04,01N,0125,COMPRAVENTA,2024,12,101
139089,2025-03-31,2024-01-30,01N,0125,COMPRAVENTA,2025,3,101
139695,2024-05-31,2012-11-30,001,0125,COMPRAVENTA,2024,5,101
140425,2024-07-31,2009-05-21,01N,0125,COMPRAVENTA,2024,7,101
140959,2023-12-31,2015-08-18,001,0109,ADJUDICACION EN SUCESION,2023,12,101
141064,2024-09-30,2008-05-14,001,0125,COMPRAVENTA,2024,9,101
142167,2024-09-30,2021-06-02,01N,0125,COMPRAVENTA,2024,9,101
143384,2023-11-30,2006-05-24,001,0109,ADJUDICACION EN SUCESION,2023,11,101
143951,2024-06-30,2006-02-06,001,0125,COMPRAVENTA,2024,6,101
144256,2024-08-31,2023-05-04,001,0125,COMPRAVENTA,2024,8,101
144389,2024-09-30,2004-09-23,001,0125,COMPRAVENTA,2024,9,101
144530,2024-09-30,2014-06-05,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,9,101
144712,2025-03-31,2018-05-11,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,101
145338,2023-11-30,2017-03-24,01N,0125,COMPRAVENTA,2023,11,101
146345,2024-01-31,2008-08-28,01N,0146,RATIFICACION CONTRATO,2024,1,101
146892,2025-01-31,2004-02-02,001,0125,COMPRAVENTA,2025,1,101
148230,2024-07-31,2023-06-26,001,0144,PERMUTA,2024,7,101
149990,2025-03-31,2024-10-10,001,0109,ADJUDICACION EN SUCESION,2025,3,101
150058,2025-03-31,2024-10-10,001,0109,ADJUDICACION EN SUCESION,2025,3,101
150414,2025-01-31,2020-02-24,001,0109,ADJUDICACION EN SUCESION,2025,1,101
151747,2024-10-31,2010-06-04,001,0125,COMPRAVENTA,2024,10,101
153015,2024-07-31,2023-11-10,01N,0125,COMPRAVENTA,2024,7,101
153512,2024-07-31,2007-09-04,001,0125,COMPRAVENTA,2024,7,101
153666,2024-12-31,2023-01-05,001,0125,COMPRAVENTA,2024,12,101
154504,2024-08-31,2022-11-10,001,0125,COMPRAVENTA,2024,8,101
155022,2024-12-31,2004-10-27,01N,0125,COMPRAVENTA,2024,12,101
156241,2024-06-30,2024-03-20,01N,0125,COMPRAVENTA,2024,6,101
156610,2024-12-31,2012-02-28,01N,0125,COMPRAVENTA,2024,12,101
156689,2024-05-31,2019-10-28,01N,0125,COMPRAVENTA,2024,5,101
156956,2024-10-31,2018-08-10,001,0125,COMPRAVENTA,2024,10,101
157449,2024-12-31,2020-10-06,001,0125,COMPRAVENTA,2024,12,101
157683,2024-07-31,2010-04-29,001,0125,COMPRAVENTA,2024,7,101
158044,2025-01-31,2015-12-10,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,1,101
158121,2024-09-30,2013-12-13,001,0125,COMPRAVENTA,2024,9,101
158880,2025-01-31,2021-04-24,001,0125,COMPRAVENTA,2025,1,101
159014,2024-12-31,2024-05-29,001,0125,COMPRAVENTA,2024,12,101
159632,2024-12-31,2023-12-06,001,0125,COMPRAVENTA,2024,12,101
159924,2023-11-30,2019-05-16,01N,0125,COMPRAVENTA,2023,11,101
161097,2024-01-31,2004-02-16,001,0125,COMPRAVENTA,2024,1,101
161802,2024-05-31,2019-01-14,01N,0125,COMPRAVENTA,2024,5,101
162186,2024-10-31,2024-10-22,01N,0125,COMPRAVENTA,2024,10,101
162881,2024-08-31,2019-10-28,01N,0125,COMPRAVENTA,2024,8,101
163364,2023-12-31,2023-07-05,001,0125,COMPRAVENTA,2023,12,101
163738,2024-10-31,2016-04-20,01N,0125,COMPRAVENTA,2024,10,101
164574,2024-02-29,2024-02-09,01N,0125,COMPRAVENTA,2024,2,101
166979,2024-11-30,2005-02-21,001,0109,ADJUDICACION EN SUCESION,2024,11,101
167123,2024-07-31,2008-04-23,001,0125,COMPRAVENTA,2024,7,101
167187,2024-08-31,2007-03-13,001,0109,ADJUDICACION EN SUCESION,2024,8,101
167453,2024-09-30,2018-01-27,001,0125,COMPRAVENTA,2024,9,101
167548,2024-07-31,2017-07-12,001,0125,COMPRAVENTA,2024,7,101
168131,2024-09-30,2012-05-30,001,0125,COMPRAVENTA,2024,9,101
168369,2024-10-31,2017-06-20,01N,0125,COMPRAVENTA,2024,10,101
170240,2024-06-30,2016-08-18,001,0125,COMPRAVENTA,2024,6,101
170393,2025-01-31,2024-05-02,01N,0125,COMPRAVENTA,2025,1,101
170459,2024-08-31,2014-02-18,01N,0125,COMPRAVENTA,2024,8,101
171506,2024-12-31,2015-05-27,001,0125,COMPRAVENTA,2024,12,101
171850,2024-11-30,2024-11-27,01N,0125,COMPRAVENTA,2024,11,101
173464,2024-07-31,2012-03-13,001,0125,COMPRAVENTA,2024,7,101
175637,2025-03-31,2023-11-14,01N,0125,COMPRAVENTA,2025,3,101
176852,2024-08-31,2010-04-16,01N,0125,COMPRAVENTA,2024,8,101
176992,2025-03-31,2023-03-09,01N,0125,COMPRAVENTA,2025,3,101
177202,2024-10-31,2008-11-06,001,0125,COMPRAVENTA,2024,10,101
177809,2025-03-31,2020-02-22,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,101
178825,2024-10-31,2020-01-09,01N,0109,ADJUDICACION EN SUCESION,2024,10,101
179474,2024-12-31,2024-12-20,01N,0125,COMPRAVENTA,2024,12,101
179875,2025-03-31,2011-08-18,01N,0141,EXPROPIACION POR VIA JUDICIAL,2025,3,101
180062,2025-03-31,2012-10-26,001,0125,COMPRAVENTA,2025,3,101
180363,2024-07-31,2015-04-30,001,0125,COMPRAVENTA,2024,7,101
180598,2025-01-31,2025-01-20,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,1,101
181343,2024-05-31,2018-02-03,01N,0138,DONACION,2024,5,101
181854,2024-08-31,2015-07-02,001,0109,ADJUDICACION EN SUCESION,2024,8,101
182920,2025-03-31,2012-01-18,01N,0125,COMPRAVENTA,2025,3,101
184429,2024-09-30,2024-05-07,001,0125,COMPRAVENTA,2024,9,101
184690,2024-09-30,2018-05-02,01N,0125,COMPRAVENTA,2024,9,101
185650,2024-11-30,2023-04-19,01N,0125,COMPRAVENTA,2024,11,101
186170,2024-10-31,2021-05-06,001,0125,COMPRAVENTA,2024,10,101
186478,2024-11-30,2018-05-10,001,0125,COMPRAVENTA,2024,11,101
187006,2024-11-30,2019-10-09,001,0125,COMPRAVENTA,2024,11,101
187017,2025-03-31,2005-10-24,001,0125,COMPRAVENTA,2025,3,101
187335,2024-08-31,2012-06-20,01N,0125,COMPRAVENTA,2024,8,101
187538,2024-07-31,2024-07-18,01N,0125,COMPRAVENTA,2024,7,101
187752,2024-09-30,2024-01-23,01N,0125,COMPRAVENTA,2024,9,101
187961,2024-05-31,2023-11-16,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,101
188915,2024-11-30,2010-04-20,001,0125,COMPRAVENTA,2024,11,101
189224,2025-03-31,2009-05-14,01N,0125,COMPRAVENTA,2025,3,101
189380,2023-12-31,2012-03-26,001,0109,ADJUDICACION EN SUCESION,2023,12,101
189410,2024-06-30,2023-06-06,001,0125,COMPRAVENTA,2024,6,101
189580,2024-08-31,2021-02-10,001,0125,COMPRAVENTA,2024,8,101
189685,2024-07-31,2018-06-21,001,0125,COMPRAVENTA,2024,7,101
190841,2025-03-31,2024-07-17,001,0139,ESCISION,2025,3,101
191224,2025-01-31,2018-12-10,01N,0125,COMPRAVENTA,2025,1,101
191393,2024-12-31,2007-07-12,001,0109,ADJUDICACION EN SUCESION,2024,12,101
192076,2024-07-31,2016-07-14,001,0125,COMPRAVENTA,2024,7,101
192226,2024-07-31,2015-10-26,001,0125,COMPRAVENTA,2024,7,101
192827,2024-12-31,2016-01-29,01N,0125,COMPRAVENTA,2024,12,101
192971,2024-11-30,2019-05-16,001,0125,COMPRAVENTA,2024,11,101
193093,2025-03-31,2023-01-20,01N,0125,COMPRAVENTA,2025,3,101
194193,2024-07-31,2015-06-01,01N,0125,COMPRAVENTA,2024,7,101
194439,2024-07-31,2023-12-27,01N,0125,COMPRAVENTA,2024,7,101
194636,2024-09-30,2011-06-23,01N,0125,COMPRAVENTA,2024,9,101
194961,2024-05-31,2013-03-14,01N,0125,COMPRAVENTA,2024,5,101
195112,2024-11-30,2022-09-20,001,0125,COMPRAVENTA,2024,11,101
195839,2023-12-31,2014-10-06,001,0125,COMPRAVENTA,2023,12,101
195923,2024-07-31,2024-07-24,001,0125,COMPRAVENTA,2024,7,101
196483,2024-12-31,2014-10-22,01N,0125,COMPRAVENTA,2024,12,101
196723,2023-11-30,2023-10-25,01N,0109,ADJUDICACION EN SUCESION,2023,11,101
197133,2024-09-30,2024-09-26,01N,0125,COMPRAVENTA,2024,9,101
197455,2025-03-31,2017-07-19,001,0109,ADJUDICACION EN SUCESION,2025,3,101
199425,2024-04-30,2021-08-30,001,0125,COMPRAVENTA,2024,4,101
200484,2023-11-30,2014-07-23,01N,0125,COMPRAVENTA,2023,11,101
200623,2024-09-30,2010-07-08,01N,0138,DONACION,2024,9,101
201442,2024-07-31,2024-07-25,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,101
202181,2024-04-30,2005-12-21,01N,0125,COMPRAVENTA,2024,4,101
203063,2025-03-31,2010-05-21,01N,0125,COMPRAVENTA,2025,3,101
203817,2024-11-30,2023-04-14,01N,0125,COMPRAVENTA,2024,11,101
203904,2024-07-31,2023-09-08,01N,0125,COMPRAVENTA,2024,7,101
204483,2025-01-31,2023-03-08,001,0125,COMPRAVENTA,2025,1,101
204951,2024-09-30,2018-05-25,001,0125,COMPRAVENTA,2024,9,101
205043,2024-05-31,2023-08-15,001,0125,COMPRAVENTA,2024,5,101
205153,2024-04-30,2022-05-03,001,0125,COMPRAVENTA,2024,4,101
205269,2024-04-30,2004-05-20,001,0125,COMPRAVENTA,2024,4,101
205407,2024-07-31,2012-03-23,001,0125,COMPRAVENTA,2024,7,101
205972,2023-11-30,2018-01-16,01N,0125,COMPRAVENTA,2023,11,101
207072,2023-12-31,2013-03-15,01N,0125,COMPRAVENTA,2023,12,101
208797,2024-12-31,2003-11-25,01N,0109,ADJUDICACION EN SUCESION,2024,12,101
209524,2024-05-31,2011-02-11,001,0109,ADJUDICACION EN SUCESION,2024,5,101
209686,2025-01-31,2014-04-07,001,0125,COMPRAVENTA,2025,1,101
209701,2024-09-30,2019-02-07,001,0125,COMPRAVENTA,2024,9,101
209714,2023-12-31,2011-12-22,001,0125,COMPRAVENTA,2023,12,101
209724,2024-07-31,2007-11-29,001,0125,COMPRAVENTA,2024,7,101
209735,2024-09-30,2019-02-07,001,0125,COMPRAVENTA,2024,9,101
210144,2024-01-31,2005-07-18,001,0125,COMPRAVENTA,2024,1,101
210301,2024-02-29,2015-04-13,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,2,101
210463,2024-04-30,2021-05-07,001,0125,COMPRAVENTA,2024,4,101
210678,2024-10-31,2024-03-19,001,0125,COMPRAVENTA,2024,10,101
211040,2025-01-31,2009-02-26,01N,0125,COMPRAVENTA,2025,1,101
212195,2023-11-30,2010-06-17,001,0125,COMPRAVENTA,2023,11,101
214101,2024-09-30,2018-07-18,001,0125,COMPRAVENTA,2024,9,101
214360,2024-11-30,2012-06-05,001,0125,COMPRAVENTA,2024,11,101
214683,2024-09-30,2023-04-18,01N,0125,COMPRAVENTA,2024,9,101
214926,2024-09-30,2024-09-25,01N,0125,COMPRAVENTA,2024,9,101
215235,2024-11-30,2018-10-26,001,0109,ADJUDICACION EN SUCESION,2024,11,101
217429,2025-03-31,2023-10-09,001,0109,ADJUDICACION EN SUCESION,2025,3,101
218105,2024-04-30,2021-10-12,001,0125,COMPRAVENTA,2024,4,101
219006,2024-01-31,2020-12-15,01N,0125,COMPRAVENTA,2024,1,101
219879,2025-01-31,2016-05-25,001,0125,COMPRAVENTA,2025,1,101
220668,2023-12-31,2018-07-31,001,0125,COMPRAVENTA,2023,12,101
220704,2023-12-31,2018-07-31,001,0125,COMPRAVENTA,2023,12,101
221350,2024-07-31,2008-01-30,01N,0125,COMPRAVENTA,2024,7,101
221431,2024-02-29,2024-02-28,01N,0125,COMPRAVENTA,2024,2,101
221526,2024-07-31,2008-04-16,01N,0125,COMPRAVENTA,2024,7,101
221560,2024-05-31,2006-12-20,001,0125,COMPRAVENTA,2024,5,101
221909,2025-03-31,2019-04-30,001,0125,COMPRAVENTA,2025,3,101
222210,2024-10-31,2017-02-14,01N,0125,COMPRAVENTA,2024,10,101
222881,2025-01-31,2023-06-15,01N,0125,COMPRAVENTA,2025,1,101
223332,2023-11-30,2016-11-11,001,0125,COMPRAVENTA,2023,11,101
223625,2025-02-28,2016-09-01,001,0109,ADJUDICACION EN SUCESION,2025,2,101
224544,2024-01-31,2012-02-13,001,0125,COMPRAVENTA,2024,1,101
