cod_matricula,max_fecha_plano,max_fecha_sap,id_zre,cod_naturaleza_juridica,naturaleza_juridica,anio,mes,id_usuario
659150,2024-12-31,2016-12-01,001,0125,COMPRAVENTA,2024,12,102
659273,2023-12-31,2019-06-13,001,0109,ADJUDICACION EN SUCESION,2023,12,102
659451,2024-10-31,2024-02-23,001,0109,ADJUDICACION EN SUCESION,2024,10,102
659787,2025-01-31,2009-03-03,001,0125,COMPRAVENTA,2025,1,102
659900,2024-05-31,2018-12-04,001,0125,COMPRAVENTA,2024,5,102
660063,2024-10-31,2004-09-23,001,0125,COMPRAVENTA,2024,10,102
660450,2024-01-31,2019-07-09,001,0125,COMPRAVENTA,2024,1,102
660842,2025-01-31,2024-05-21,001,0125,COMPRAVENTA,2025,1,102
661610,2024-06-30,2016-10-07,001,0125,COMPRAVENTA,2024,6,102
661916,2024-12-31,2007-04-10,001,0125,COMPRAVENTA,2024,12,102
662291,2023-11-30,2023-11-24,001,0109,ADJUDICACION EN SUCESION,2023,11,102
662761,2024-10-31,2004-11-22,001,0125,COMPRAVENTA,2024,10,102
662794,2024-10-31,2005-01-27,001,0125,COMPRAVENTA,2024,10,102
662880,2025-02-28,2022-01-19,001,0125,COMPRAVENTA,2025,2,102
662967,2024-09-30,2024-05-24,001,0125,COMPRAVENTA,2024,9,102
663094,2024-11-30,2020-03-04,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,11,102
663508,2025-01-31,2009-02-05,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,102
663900,2025-03-31,2016-03-11,001,0125,COMPRAVENTA,2025,3,102
664008,2024-09-30,2021-12-10,001,0125,COMPRAVENTA,2024,9,102
664177,2024-12-31,2005-01-27,001,0125,COMPRAVENTA,2024,12,102
664358,2023-11-30,2017-08-31,001,0125,COMPRAVENTA,2023,11,102
665133,2024-10-31,2023-05-30,001,0125,COMPRAVENTA,2024,10,102
665576,2025-02-28,2022-10-26,001,0125,COMPRAVENTA,2025,2,102
665677,2024-12-31,2008-02-21,001,0125,COMPRAVENTA,2024,12,102
665721,2024-12-31,2008-02-21,001,0125,COMPRAVENTA,2024,12,102
666032,2025-03-31,2007-11-29,001,0125,COMPRAVENTA,2025,3,102
666085,2023-12-31,2022-04-07,001,0125,COMPRAVENTA,2023,12,102
666311,2024-12-31,2014-09-04,001,0109,ADJUDICACION EN SUCESION,2024,12,102
666378,2024-12-31,2014-09-04,001,0109,ADJUDICACION EN SUCESION,2024,12,102
666479,2025-03-31,2012-09-21,001,0125,COMPRAVENTA,2025,3,102
666492,2025-03-31,2012-09-21,001,0125,COMPRAVENTA,2025,3,102
666578,2025-02-28,2025-02-18,001,0125,COMPRAVENTA,2025,2,102
666606,2024-05-31,2017-02-28,001,0125,COMPRAVENTA,2024,5,102
666805,2024-09-30,2009-10-09,001,0109,ADJUDICACION EN SUCESION,2024,9,102
666921,2024-05-31,2024-01-17,001,0125,COMPRAVENTA,2024,5,102
667716,2024-06-30,2013-12-13,001,0125,COMPRAVENTA,2024,6,102
668242,2024-08-31,2017-05-25,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,8,102
668363,2024-01-31,2024-01-23,001,0125,COMPRAVENTA,2024,1,102
668374,2024-01-31,2024-01-23,001,0125,COMPRAVENTA,2024,1,102
669171,2024-08-31,2014-08-04,001,0125,COMPRAVENTA,2024,8,102
669188,2023-12-31,2011-12-21,001,0125,COMPRAVENTA,2023,12,102
669327,2023-11-30,2004-10-14,001,0109,ADJUDICACION EN SUCESION,2023,11,102
669548,2024-09-30,2019-05-30,001,0125,COMPRAVENTA,2024,9,102
670084,2024-11-30,2014-04-22,001,0125,COMPRAVENTA,2024,11,102
670623,2024-08-31,2009-12-01,001,0125,COMPRAVENTA,2024,8,102
670944,2024-08-31,2024-04-23,001,0125,COMPRAVENTA,2024,8,102
671619,2025-02-28,2004-03-08,001,0125,COMPRAVENTA,2025,2,102
671792,2024-10-31,2009-08-31,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,102
672237,2024-04-30,2024-04-24,001,0125,COMPRAVENTA,2024,4,102
672483,2025-02-28,2004-11-16,001,0125,COMPRAVENTA,2025,2,102
672627,2024-11-30,2014-11-13,001,0125,COMPRAVENTA,2024,11,102
672642,2024-11-30,2014-11-13,001,0125,COMPRAVENTA,2024,11,102
673386,2025-02-28,2016-05-19,001,0125,COMPRAVENTA,2025,2,102
673405,2025-02-28,2016-05-19,001,0125,COMPRAVENTA,2025,2,102
674068,2025-03-31,2009-10-20,001,0125,COMPRAVENTA,2025,3,102
674195,2024-01-31,2004-09-08,001,0125,COMPRAVENTA,2024,1,102
674330,2024-08-31,2018-08-24,001,0125,COMPRAVENTA,2024,8,102
674539,2025-03-31,2007-09-03,001,0125,COMPRAVENTA,2025,3,102
674624,2024-07-31,2024-04-23,001,0125,COMPRAVENTA,2024,7,102
674942,2025-03-31,2012-10-22,001,0125,COMPRAVENTA,2025,3,102
675143,2024-07-31,2024-07-10,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,7,102
675252,2024-12-31,2024-12-27,001,0125,COMPRAVENTA,2024,12,102
676384,2024-12-31,2018-08-08,001,0125,COMPRAVENTA,2024,12,102
676804,2024-05-31,2020-09-02,001,0125,COMPRAVENTA,2024,5,102
676991,2024-12-31,2004-09-09,001,0125,COMPRAVENTA,2024,12,102
677185,2024-05-31,2024-05-24,001,0125,COMPRAVENTA,2024,5,102
677308,2023-11-30,2021-07-26,001,0125,COMPRAVENTA,2023,11,102
677487,2023-11-30,2022-10-26,001,0109,ADJUDICACION EN SUCESION,2023,11,102
677549,2024-07-31,2015-08-11,001,0125,COMPRAVENTA,2024,7,102
677690,2024-06-30,2021-08-17,001,0125,COMPRAVENTA,2024,6,102
677725,2025-03-31,2021-08-13,001,0125,COMPRAVENTA,2025,3,102
677749,2025-03-31,2021-08-13,001,0125,COMPRAVENTA,2025,3,102
678050,2024-09-30,2024-09-25,001,0125,COMPRAVENTA,2024,9,102
678180,2024-06-30,2016-09-20,001,0109,ADJUDICACION EN SUCESION,2024,6,102
678799,2025-03-31,2019-04-25,001,0125,COMPRAVENTA,2025,3,102
679214,2023-12-31,2017-02-10,001,0125,COMPRAVENTA,2023,12,102
679260,2024-11-30,2024-02-28,001,0125,COMPRAVENTA,2024,11,102
679684,2024-05-31,2020-02-17,001,0125,COMPRAVENTA,2024,5,102
680245,2024-04-30,2013-09-25,001,0125,COMPRAVENTA,2024,4,102
680511,2024-10-31,2023-05-31,001,0125,COMPRAVENTA,2024,10,102
681111,2024-10-31,2021-01-07,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,102
682162,2024-04-30,2024-04-22,001,0125,COMPRAVENTA,2024,4,102
682799,2025-01-31,2018-01-11,001,0125,COMPRAVENTA,2025,1,102
682859,2024-07-31,2021-03-26,001,0169,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA NO FAMILIAR,2024,7,102
682988,2025-01-31,2018-01-11,001,0125,COMPRAVENTA,2025,1,102
683140,2024-11-30,2016-06-01,001,0125,COMPRAVENTA,2024,11,102
683364,2025-03-31,2024-02-28,001,0144,PERMUTA,2025,3,102
683448,2024-08-31,2014-08-11,001,0125,COMPRAVENTA,2024,8,102
683535,2024-08-31,2023-09-07,001,0125,COMPRAVENTA,2024,8,102
683689,2024-07-31,2022-09-19,001,0125,COMPRAVENTA,2024,7,102
683776,2024-05-31,2008-04-17,001,0125,COMPRAVENTA,2024,5,102
684280,2024-09-30,2021-02-02,001,0125,COMPRAVENTA,2024,9,102
684676,2025-02-28,2017-02-07,001,0125,COMPRAVENTA,2025,2,102
686373,2024-07-31,2024-02-15,001,0125,COMPRAVENTA,2024,7,102
687184,2024-08-31,2012-07-10,001,0125,COMPRAVENTA,2024,8,102
687336,2024-09-30,2006-11-10,001,0125,COMPRAVENTA,2024,9,102
688598,2024-09-30,2015-05-07,001,0125,COMPRAVENTA,2024,9,102
688764,2024-12-31,2013-12-30,001,0125,COMPRAVENTA,2024,12,102
689136,2024-05-31,2013-12-30,001,0125,COMPRAVENTA,2024,5,102
689690,2023-11-30,2014-02-05,001,0125,COMPRAVENTA,2023,11,102
690021,2024-12-31,2017-04-27,001,0109,ADJUDICACION EN SUCESION,2024,12,102
690671,2024-03-31,2009-04-28,001,0125,COMPRAVENTA,2024,3,102
691535,2024-11-30,2006-03-23,001,0125,COMPRAVENTA,2024,11,102
691924,2025-01-31,2022-05-23,001,0125,COMPRAVENTA,2025,1,102
692307,2024-01-31,2024-01-17,001,0125,COMPRAVENTA,2024,1,102
692466,2024-12-31,2024-12-27,001,0125,COMPRAVENTA,2024,12,102
692895,2025-03-31,2007-09-18,001,0125,COMPRAVENTA,2025,3,102
693316,2023-11-30,2006-02-24,001,0125,COMPRAVENTA,2023,11,102
693459,2024-12-31,2014-10-27,001,0109,ADJUDICACION EN SUCESION,2024,12,102
694619,2024-03-31,2023-01-17,001,0125,COMPRAVENTA,2024,3,102
694813,2024-01-31,2009-11-18,001,0125,COMPRAVENTA,2024,1,102
694953,2023-12-31,2011-02-16,001,0125,COMPRAVENTA,2023,12,102
695297,2023-11-30,2017-12-21,001,0125,COMPRAVENTA,2023,11,102
695380,2025-03-31,2019-09-02,001,0125,COMPRAVENTA,2025,3,102
695443,2024-01-31,2015-04-30,001,0125,COMPRAVENTA,2024,1,102
695579,2025-03-31,2024-12-26,001,0125,COMPRAVENTA,2025,3,102
695770,2024-10-31,2023-06-01,001,0125,COMPRAVENTA,2024,10,102
695793,2024-10-31,2023-06-01,001,0125,COMPRAVENTA,2024,10,102
696267,2024-10-31,2020-08-25,001,0125,COMPRAVENTA,2024,10,102
696349,2024-04-30,2017-01-31,001,0125,COMPRAVENTA,2024,4,102
696598,2024-04-30,2019-01-28,001,0125,COMPRAVENTA,2024,4,102
697657,2024-03-31,2012-04-19,001,0125,COMPRAVENTA,2024,3,102
697666,2024-06-30,2024-03-04,001,0125,COMPRAVENTA,2024,6,102
697687,2025-01-31,2016-11-28,001,0125,COMPRAVENTA,2025,1,102
698029,2023-11-30,2009-07-17,001,0125,COMPRAVENTA,2023,11,102
698631,2024-11-30,2019-07-19,001,0125,COMPRAVENTA,2024,11,102
699761,2024-10-31,2017-05-18,001,0109,ADJUDICACION EN SUCESION,2024,10,102
699876,2025-03-31,2012-10-16,001,0125,COMPRAVENTA,2025,3,102
699962,2024-07-31,2021-11-18,001,0125,COMPRAVENTA,2024,7,102
700072,2024-12-31,2019-01-11,001,0125,COMPRAVENTA,2024,12,102
701059,2024-04-30,2020-01-08,001,0109,ADJUDICACION EN SUCESION,2024,4,102
701494,2024-05-31,2006-07-18,001,0125,COMPRAVENTA,2024,5,102
701577,2025-01-31,2017-04-18,001,0125,COMPRAVENTA,2025,1,102
705152,2024-08-31,2014-04-10,001,0125,COMPRAVENTA,2024,8,102
706808,2024-12-31,2020-09-23,001,0125,COMPRAVENTA,2024,12,102
706894,2024-07-31,2009-07-10,001,0125,COMPRAVENTA,2024,7,102
707411,2023-12-31,2022-10-27,001,0125,COMPRAVENTA,2023,12,102
707468,2024-11-30,2024-03-04,001,0125,COMPRAVENTA,2024,11,102
707572,2024-09-30,2023-10-09,001,0125,COMPRAVENTA,2024,9,102
707875,2024-03-31,2004-08-06,001,0125,COMPRAVENTA,2024,3,102
707900,2024-03-31,2004-08-06,001,0125,COMPRAVENTA,2024,3,102
707959,2024-11-30,2017-12-01,001,0125,COMPRAVENTA,2024,11,102
708048,2023-12-31,2007-07-17,001,0125,COMPRAVENTA,2023,12,102
708126,2025-01-31,2014-10-22,001,0125,COMPRAVENTA,2025,1,102
708292,2024-07-31,2013-03-20,001,0125,COMPRAVENTA,2024,7,102
709567,2025-03-31,2006-09-11,001,0125,COMPRAVENTA,2025,3,102
709722,2024-12-31,2015-04-14,001,0125,COMPRAVENTA,2024,12,102
709923,2025-03-31,2021-07-22,001,0125,COMPRAVENTA,2025,3,102
710129,2024-04-30,2022-04-21,001,0125,COMPRAVENTA,2024,4,102
710172,2024-11-30,2020-03-09,001,0125,COMPRAVENTA,2024,11,102
710472,2024-05-31,2021-12-20,001,0125,COMPRAVENTA,2024,5,102
711264,2025-01-31,2023-02-16,001,0125,COMPRAVENTA,2025,1,102
711539,2025-03-31,2012-11-29,001,0125,COMPRAVENTA,2025,3,102
711786,2024-05-31,2013-09-23,001,0125,COMPRAVENTA,2024,5,102
712286,2024-07-31,2024-07-19,001,0125,COMPRAVENTA,2024,7,102
713113,2024-07-31,2024-07-15,001,0125,COMPRAVENTA,2024,7,102
713766,2024-08-31,2010-12-22,001,0125,COMPRAVENTA,2024,8,102
714460,2024-12-31,2011-02-17,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,12,102
714756,2024-05-31,2024-02-02,001,0125,COMPRAVENTA,2024,5,102
715295,2024-12-31,2021-01-15,001,0125,COMPRAVENTA,2024,12,102
715918,2024-05-31,2024-03-04,001,0125,COMPRAVENTA,2024,5,102
716079,2025-03-31,2007-10-18,001,0125,COMPRAVENTA,2025,3,102
716442,2025-02-28,2018-11-16,001,0125,COMPRAVENTA,2025,2,102
716964,2025-03-31,2006-10-26,001,0125,COMPRAVENTA,2025,3,102
717361,2024-05-31,2006-05-19,001,0109,ADJUDICACION EN SUCESION,2024,5,102
717793,2024-07-31,2012-04-24,001,0125,COMPRAVENTA,2024,7,102
718026,2024-07-31,2014-12-04,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,102
718374,2024-11-30,2004-09-17,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,11,102
718905,2024-11-30,2007-09-12,001,0125,COMPRAVENTA,2024,11,102
720129,2024-04-30,2023-03-29,001,0109,ADJUDICACION EN SUCESION,2024,4,102
720492,2024-07-31,2004-12-28,001,0125,COMPRAVENTA,2024,7,102
720495,2024-07-31,2004-12-28,001,0125,COMPRAVENTA,2024,7,102
720502,2024-07-31,2004-12-28,001,0125,COMPRAVENTA,2024,7,102
720735,2024-09-30,2021-02-11,001,0125,COMPRAVENTA,2024,9,102
720822,2024-06-30,2010-11-03,001,0125,COMPRAVENTA,2024,6,102
720844,2023-12-31,2020-07-18,001,0125,COMPRAVENTA,2023,12,102
721169,2025-02-28,2015-10-16,001,0125,COMPRAVENTA,2025,2,102
721185,2025-03-31,2018-12-10,001,0125,COMPRAVENTA,2025,3,102
721482,2024-12-31,2018-12-26,001,0125,COMPRAVENTA,2024,12,102
721502,2024-12-31,2018-12-26,001,0125,COMPRAVENTA,2024,12,102
721883,2023-11-30,2005-04-21,001,0125,COMPRAVENTA,2023,11,102
723753,2025-03-31,2018-05-11,001,0125,COMPRAVENTA,2025,3,102
725278,2024-07-31,2013-10-16,001,0125,COMPRAVENTA,2024,7,102
725454,2024-10-31,2022-10-04,001,0125,COMPRAVENTA,2024,10,102
725564,2024-10-31,2022-10-04,001,0125,COMPRAVENTA,2024,10,102
725831,2024-05-31,2012-03-21,001,0125,COMPRAVENTA,2024,5,102
725991,2024-01-31,2020-10-29,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,1,102
727959,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,102
727963,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,102
727966,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,102
727969,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,102
728115,2023-11-30,2010-12-21,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,102
728441,2024-12-31,2005-09-05,001,0109,ADJUDICACION EN SUCESION,2024,12,102
729136,2025-03-31,2010-01-20,001,0125,COMPRAVENTA,2025,3,102
729345,2024-07-31,2012-03-07,001,0125,COMPRAVENTA,2024,7,102
730288,2023-12-31,2010-06-04,001,0125,COMPRAVENTA,2023,12,102
730639,2024-05-31,2023-01-25,001,0125,COMPRAVENTA,2024,5,102
730754,2024-10-31,2016-05-23,001,0125,COMPRAVENTA,2024,10,102
731062,2024-09-30,2011-10-25,001,0125,COMPRAVENTA,2024,9,102
731205,2024-10-31,2022-05-16,001,0125,COMPRAVENTA,2024,10,102
731222,2024-05-31,2021-02-04,001,0125,COMPRAVENTA,2024,5,102
731485,2024-08-31,2012-02-24,001,0125,COMPRAVENTA,2024,8,102
732915,2024-03-31,2004-03-19,001,0125,COMPRAVENTA,2024,3,102
732918,2024-12-31,2012-11-29,001,0125,COMPRAVENTA,2024,12,102
733067,2025-03-31,2007-10-24,001,0125,COMPRAVENTA,2025,3,102
733157,2025-03-31,2008-06-16,001,0125,COMPRAVENTA,2025,3,102
733168,2025-03-31,2007-10-24,001,0125,COMPRAVENTA,2025,3,102
733334,2024-08-31,2023-06-28,001,0125,COMPRAVENTA,2024,8,102
734178,2024-12-31,2015-04-20,001,0125,COMPRAVENTA,2024,12,102
734197,2024-08-31,2014-10-30,001,0125,COMPRAVENTA,2024,8,102
734418,2024-12-31,2019-11-14,001,0125,COMPRAVENTA,2024,12,102
734513,2024-08-31,2023-11-07,001,0125,COMPRAVENTA,2024,8,102
734642,2025-02-28,2015-06-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,102
734826,2025-02-28,2009-11-09,001,0125,COMPRAVENTA,2025,2,102
735740,2025-03-31,2006-06-23,001,0125,COMPRAVENTA,2025,3,102
735887,2024-10-31,2007-08-02,001,0125,COMPRAVENTA,2024,10,102
736001,2025-02-28,2012-12-13,001,0125,COMPRAVENTA,2025,2,102
736822,2025-03-31,2015-05-04,001,0109,ADJUDICACION EN SUCESION,2025,3,102
736923,2025-03-31,2015-05-04,001,0109,ADJUDICACION EN SUCESION,2025,3,102
737356,2025-03-31,2013-03-06,001,0125,COMPRAVENTA,2025,3,102
737506,2025-03-31,2006-10-04,001,0125,COMPRAVENTA,2025,3,102
737752,2024-09-30,2004-08-12,001,0125,COMPRAVENTA,2024,9,102
737888,2024-09-30,2024-05-16,001,0125,COMPRAVENTA,2024,9,102
737928,2025-03-31,2009-05-13,001,0125,COMPRAVENTA,2025,3,102
738421,2025-03-31,2019-08-27,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,102
738624,2024-09-30,2014-03-20,001,0109,ADJUDICACION EN SUCESION,2024,9,102
739073,2025-02-28,2021-02-21,001,0125,COMPRAVENTA,2025,2,102
739839,2023-11-30,2023-11-23,001,0125,COMPRAVENTA,2023,11,102
740116,2025-01-31,2023-06-14,001,0125,COMPRAVENTA,2025,1,102
740235,2024-09-30,2021-12-14,001,0125,COMPRAVENTA,2024,9,102
740480,2025-02-28,2014-03-06,001,0125,COMPRAVENTA,2025,2,102
740729,2025-02-28,2007-07-17,001,0125,COMPRAVENTA,2025,2,102
741068,2025-03-31,2022-10-28,001,0125,COMPRAVENTA,2025,3,102
741094,2025-02-28,2020-12-23,001,0125,COMPRAVENTA,2025,2,102
741116,2025-02-28,2023-01-19,001,0125,COMPRAVENTA,2025,2,102
741738,2025-03-31,2025-03-25,001,0125,COMPRAVENTA,2025,3,102
741759,2024-07-31,2004-06-02,001,0125,COMPRAVENTA,2024,7,102
742354,2023-11-30,2009-02-02,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,102
742524,2025-01-31,2015-11-20,001,0125,COMPRAVENTA,2025,1,102
742824,2024-10-31,2010-05-31,001,0125,COMPRAVENTA,2024,10,102
743268,2024-09-30,2013-05-03,001,0125,COMPRAVENTA,2024,9,102
743321,2024-09-30,2013-05-03,001,0125,COMPRAVENTA,2024,9,102
743445,2023-12-31,2009-08-28,001,0109,ADJUDICACION EN SUCESION,2023,12,102
743897,2024-05-31,2013-12-30,001,0125,COMPRAVENTA,2024,5,102
744186,2025-01-31,2021-12-28,001,0125,COMPRAVENTA,2025,1,102
744450,2024-11-30,2018-06-19,001,0125,COMPRAVENTA,2024,11,102
745521,2024-10-31,2005-06-08,001,0109,ADJUDICACION EN SUCESION,2024,10,102
745720,2024-09-30,2024-09-26,001,0125,COMPRAVENTA,2024,9,102
746055,2025-02-28,2013-09-06,001,0125,COMPRAVENTA,2025,2,102
746189,2024-11-30,2005-07-11,001,0125,COMPRAVENTA,2024,11,102
746607,2024-07-31,2024-07-02,001,0125,COMPRAVENTA,2024,7,102
746649,2024-08-31,2011-11-28,001,0125,COMPRAVENTA,2024,8,102
746786,2023-12-31,2021-11-09,001,0125,COMPRAVENTA,2023,12,102
746951,2025-02-28,2017-01-24,001,0125,COMPRAVENTA,2025,2,102
747364,2024-03-31,2019-08-14,001,0125,COMPRAVENTA,2024,3,102
747420,2024-12-31,2024-02-26,001,0125,COMPRAVENTA,2024,12,102
747443,2024-04-30,2024-01-24,001,0125,COMPRAVENTA,2024,4,102
747647,2024-09-30,2014-03-17,001,0125,COMPRAVENTA,2024,9,102
748437,2023-12-31,2014-02-03,001,0125,COMPRAVENTA,2023,12,102
748585,2025-02-28,2016-09-09,001,0144,PERMUTA,2025,2,102
749533,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,102
749536,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,102
749539,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,102
749571,2025-03-31,2016-10-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,102
749628,2025-03-31,2011-03-29,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,102
749809,2025-03-31,2018-01-18,001,0125,COMPRAVENTA,2025,3,102
750293,2024-06-30,2013-06-06,001,0125,COMPRAVENTA,2024,6,102
750583,2024-06-30,2023-07-17,001,0125,COMPRAVENTA,2024,6,102
750758,2024-08-31,2014-10-30,001,0125,COMPRAVENTA,2024,8,102
751023,2024-09-30,2005-11-02,001,0125,COMPRAVENTA,2024,9,102
751166,2024-09-30,2023-05-24,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,9,102
751404,2024-02-29,2024-02-09,001,0125,COMPRAVENTA,2024,2,102
752247,2025-03-31,2006-09-12,001,0125,COMPRAVENTA,2025,3,102
752506,2024-12-31,2017-06-13,001,0125,COMPRAVENTA,2024,12,102
752906,2024-11-30,2011-08-22,001,0125,COMPRAVENTA,2024,11,102
753058,2024-11-30,2011-08-22,001,0125,COMPRAVENTA,2024,11,102
753344,2024-09-30,2024-09-26,001,0125,COMPRAVENTA,2024,9,102
753796,2024-08-31,2020-06-10,001,0125,COMPRAVENTA,2024,8,102
753868,2024-05-31,2008-12-12,001,0125,COMPRAVENTA,2024,5,102
754327,2025-01-31,2017-04-03,001,0125,COMPRAVENTA,2025,1,102
754384,2025-01-31,2017-04-03,001,0125,COMPRAVENTA,2025,1,102
754580,2025-01-31,2019-08-13,001,0125,COMPRAVENTA,2025,1,102
755613,2025-02-28,2015-01-20,001,0125,COMPRAVENTA,2025,2,102
757432,2024-11-30,2017-06-02,001,0109,ADJUDICACION EN SUCESION,2024,11,102
757904,2025-01-31,2007-04-11,001,0125,COMPRAVENTA,2025,1,102
757972,2024-05-31,2008-02-21,001,0125,COMPRAVENTA,2024,5,102
757991,2024-09-30,2015-09-07,001,0125,COMPRAVENTA,2024,9,102
758590,2025-01-31,2016-09-09,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2025,1,102
759022,2025-03-31,2016-01-28,001,0125,COMPRAVENTA,2025,3,102
759434,2025-03-31,2019-10-25,001,0125,COMPRAVENTA,2025,3,102
759473,2025-01-31,2022-08-19,001,0125,COMPRAVENTA,2025,1,102
759813,2024-01-31,2021-01-27,001,0125,COMPRAVENTA,2024,1,102
759992,2024-04-30,2016-09-12,001,0125,COMPRAVENTA,2024,4,102
760249,2024-10-31,2011-03-25,001,0125,COMPRAVENTA,2024,10,102
760954,2025-03-31,2023-04-14,001,0125,COMPRAVENTA,2025,3,102
761653,2025-03-31,2013-11-05,001,0125,COMPRAVENTA,2025,3,102
761987,2024-08-31,2016-08-26,001,0125,COMPRAVENTA,2024,8,102
762034,2024-08-31,2013-07-18,001,0125,COMPRAVENTA,2024,8,102
762049,2023-11-30,2023-11-28,001,0125,COMPRAVENTA,2023,11,102
762067,2024-08-31,2013-07-18,001,0125,COMPRAVENTA,2024,8,102
762194,2024-06-30,2005-10-13,001,0109,ADJUDICACION EN SUCESION,2024,6,102
762265,2024-06-30,2017-08-31,001,0125,COMPRAVENTA,2024,6,102
762508,2024-10-31,2011-08-17,001,0125,COMPRAVENTA,2024,10,102
762910,2024-02-29,2024-02-14,001,0125,COMPRAVENTA,2024,2,102
763152,2024-07-31,2024-07-17,001,0125,COMPRAVENTA,2024,7,102
763298,2025-02-28,2011-07-26,001,0125,COMPRAVENTA,2025,2,102
763327,2024-04-30,2014-08-08,001,0125,COMPRAVENTA,2024,4,102
763393,2024-06-30,2004-10-15,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,6,102
763736,2025-03-31,2005-12-16,001,0125,COMPRAVENTA,2025,3,102
764754,2024-11-30,2023-01-13,001,0125,COMPRAVENTA,2024,11,102
764816,2023-12-31,2009-08-04,001,0125,COMPRAVENTA,2023,12,102
765958,2024-10-31,2008-04-11,001,0125,COMPRAVENTA,2024,10,102
766978,2024-07-31,2007-12-10,001,0125,COMPRAVENTA,2024,7,102
767129,2024-05-31,2011-02-23,001,0125,COMPRAVENTA,2024,5,102
767509,2024-07-31,2011-04-27,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,102
767758,2024-12-31,2018-04-09,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,12,102
767811,2024-12-31,2018-04-09,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,12,102
768311,2023-11-30,2019-01-02,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,102
768388,2025-01-31,2010-08-04,001,0125,COMPRAVENTA,2025,1,102
768485,2023-11-30,2019-01-02,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,102
769272,2024-06-30,2015-07-30,001,0125,COMPRAVENTA,2024,6,102
769819,2025-02-28,2019-03-28,001,0109,ADJUDICACION EN SUCESION,2025,2,102
769836,2024-09-30,2012-04-11,001,0125,COMPRAVENTA,2024,9,102
769898,2025-03-31,2015-11-11,001,0125,COMPRAVENTA,2025,3,102
769975,2025-03-31,2015-11-11,001,0125,COMPRAVENTA,2025,3,102
770405,2024-09-30,2009-05-04,001,0125,COMPRAVENTA,2024,9,102
770866,2024-09-30,2018-09-07,001,0125,COMPRAVENTA,2024,9,102
771303,2024-12-31,2013-12-18,001,0125,COMPRAVENTA,2024,12,102
771788,2024-04-30,2019-12-06,001,0125,COMPRAVENTA,2024,4,102
771993,2024-10-31,2019-06-06,001,0125,COMPRAVENTA,2024,10,102
772076,2024-08-31,2016-07-25,001,0125,COMPRAVENTA,2024,8,102
772545,2023-12-31,2023-05-10,001,0125,COMPRAVENTA,2023,12,102
772635,2025-01-31,2023-09-29,001,0125,COMPRAVENTA,2025,1,102
772690,2024-12-31,2018-07-30,001,0125,COMPRAVENTA,2024,12,102
773171,2024-10-31,2004-10-21,001,0125,COMPRAVENTA,2024,10,102
